,OBJECTID,Petition,Petitioner,FromZone,ToZone,Type,SPA,Overlay,INNOV,Acres,PetAcres,Water,Sewer,CityLimit,ZoningMap,ODZ,CCW,ServiceArea,LuseStaff,UrbanDesign,RezoneStaff,Consistent,ProtestPet,Received,Approved,Decision,Hyperlink,Corrective,Propluse,AdminAppr,AdminApprD,AdminApprP,AdminApprC,SFLOTS,THUNITS,CONDOS,APT,TOTUNITS,OFFICE,RETAIL,HOTELRMS,PARKING,OPENSP,ACRESITE,SHAPESTArea,SHAPESTLength,centroid,lat,lng
5667,571371,2019-102,City of Charlotte,TOD-CC,TOD-UC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,102,,Corridor,East,Scott Correll,Grant Meacci,Claire Lyte-Graham,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,20964.30194091797,601.3216462694018,"{'lng': -80.8551650399532, 'lat': 35.21671936284534}",35.21671936284534,-80.8551650399532
5668,571372,2015-115,"Skyhouse Charlotte, I I, LLC",UMUD,UMUD-O,CD,no,none,NO,0.67,0.67,CMUD,CMUD,YES,102,,Center City Activity Center,Central,Cornett_Kathy,Goodwin_Alan,Fortune_Solomon,,NO,2015/07/15 00:00:00+00,2015/11/16 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2015Petitions/Pages/2015-115.aspx,,Res_Off_Retail,,,,,,,,,,,,,,,,37278.679443359375,820.0960549657292,"{'lng': -80.83813834071137, 'lat': 35.23175955137598}",35.23175955137598,-80.83813834071137
5669,571373,1994-108,,I-2,B-2,,no,,,,,,,,,,,,,,,,,,1995/01/23 00:00:00+00,App,,,,,,,,,,,,,,,,,,,911964.832458496,5922.920511883108,"{'lng': -80.87712227232751, 'lat': 35.14208449474884}",35.14208449474884,-80.87712227232751
5670,571374,2005-089,"Lowe's Home Centers, Inc.",O-2,MUDD-O,CD,no,,,0.8429,11.39,CMUD,CMUD,YES,"110,111",145,,West-Transit,Cornett_Kathy,Howard_John,Keplinger_Tammie,YES,,2005/03/18 00:00:00+00,2005/10/19 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2005/2005-089%20Approved%20Site%20Plan.pdf,,,,,,,,,,,,,,,,,,36720.68395996094,775.3864278729687,"{'lng': -80.86034969968449, 'lat': 35.20597451999502}",35.20597451999502,-80.86034969968449
5671,571375,2018-035,"EM & C Investments, LLC",B-1SCD,I-2(CD),CD,no,none,NO,13.02,13.02,CMUD,CMUD,NO,56,,Corridor,East,Mandy Rosen,Monica Holmes,Sonja Sanders,,,2018/02/27 00:00:00+00,2018/09/24 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2018Petitions/Pages/2018-035.aspx,,,,,,,,,,,,,,,,,,655971.4241943359,3414.163586694506,"{'lng': -80.68591466895958, 'lat': 35.31432044801681}",35.31432044801681,-80.68591466895958
5672,571376,1986-011,,,R-12,, ,,,,,,,,,,,,,,,,,,1986/03/17 00:00:00+00,,,,,,,,,,,,,,,,,,,,918975.8551635742,4754.259185124462,"{'lng': -80.80694878322618, 'lat': 35.29883956404954}",35.29883956404954,-80.80694878322618
5673,571377,2012-029,Charlotte-Mecklenburg Planning Department,B-1,R-4,NC,no,,NO,0.2,0.2,CMUD,CMUD,YES,,,Wedge,Southeast-Transit,Osborne_Alysia,Jones_Michelle,Lyte-Graham_Claire,,,2012/01/23 00:00:00+00,,Wd,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2012_Petitions/Pages/2012-029.aspx,YES,,,,,,,,,,,,,,,,,34982.78405761719,1158.6601791604573,"{'lng': -80.79064243304084, 'lat': 35.20839967429063}",35.20839967429063,-80.79064243304084
5674,571378,2001-003,,R-4,INST,,no,,,,,,,,,,,,,,,,,,2001/02/19 00:00:00+00,App,,,,,,,,,,,,,,,,,,,65506.238342285156,1251.8081544525087,"{'lng': -80.72305457494127, 'lat': 35.27570284722837}",35.27570284722837,-80.72305457494127
5675,571379,2006-006,Charlotte-Mecklenburg Planning Commission,O-2,TOD-M,NC,no,,,4.3691,,CMUD,CMUD,YES,102,16,,South-Transit,Harmon_Laura,Thilo_Dan,Main_Kent,YES,,2005/10/25 00:00:00+00,,Wd,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2006Petitions/Pages/2006-006.aspx,,,,,,,,,,,,,,,,,,190317.9219970703,1785.2521089209354,"{'lng': -80.85037422236283, 'lat': 35.217077451674}",35.217077451674,-80.85037422236283
5676,571380,2014-046,The Housing Partnership,R-22MF,UR-2(CD),CD,no,none,NO,3.38,3.38,CMUD,CMUD,,"79, 88",,Corridor,Central,Gonzalez_Alberto,Goodwin_Alan,Lyte-Graham_Claire,,,2014/03/24 00:00:00+00,2014/07/21 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2014Petitions/Pages/2014-046.aspx,,Resid22,,,,,,,,,,,,,,,,165705.34362792972,1636.3990346495148,"{'lng': -80.83646417110289, 'lat': 35.255826372160705}",35.255826372160705,-80.83646417110289
5677,571381,1997-005,,R-17MF(CD),R-17MF(CD),,SPA,,,,,,,,,,,,,,,,,,1997/02/17 00:00:00+00,App,,,,,,,,,,,,,,,,,,,61139.68310546875,1220.3370607045172,"{'lng': -80.88545409567334, 'lat': 35.10454010192318}",35.10454010192318,-80.88545409567334
5678,571382,2004-007,T.A. Baucom and Anthony V. Hunt,R-3,INST(CD),CD,no,,,2.312,1.8, , ,YES,114,074,,East,Mccullough_Melony,Howard_John,Waldron_Charlotte,YES,Yes,2003/10/23 00:00:00+00,2004/02/16 00:00:00+00,Den, ,,,,,,,,,,,,,,,,,,100712.8970336914,1300.7001280105164,"{'lng': -80.71803639842723, 'lat': 35.205570606623404}",35.205570606623404,-80.71803639842723
5679,571383,2015-038,Meritage Homes of the Carolinas,R-15PUD,INST(CD),CD,no,none,NO,3.79,3.79,CMUD,CMUD,YES,"159, 160",,Wedge,South,Main_Kent,Dixon_Bridget,Lyte-Graham_Claire,,NO,2014/12/22 00:00:00+00,2015/05/18 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2015Petitions/Pages/2015-038.aspx,,Inst,,,,,,,,,,,,,,,,213394.6224975586,1902.4806442199679,"{'lng': -80.77957314569453, 'lat': 35.10886771820297}",35.10886771820297,-80.77957314569453
5680,571384,2013-017,"NCDG, LLC",R-3,B-1(CD),CD,no,LLW-PA,NO,5.27,5.27,CMUD,CMUD,YES,86,,Wedge,Northwest,,Goodwin_Alan,Sanders_Sonja,,NO,2012/11/26 00:00:00+00,2014/03/17 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2013Petitions/Pages/2013-017.aspx,,Retail,,,,,,,,,,,,,,,,151981.39318847653,1601.3047433324134,"{'lng': -80.93677512895329, 'lat': 35.24671674535106}",35.24671674535106,-80.93677512895329
5681,571385,1994-032,,O-1,O-3,,no,,,,,,,,,,,,,,,,,,1994/05/16 00:00:00+00,App,,,,,,,,,,,,,,,,,,,667418.193359375,3284.381360610645,"{'lng': -80.83841355956578, 'lat': 35.15049534473103}",35.15049534473103,-80.83841355956578
5682,571386,1989-101,,I-2,B-2,,no,,,,,,,,,,,,,,,,,,1990/03/08 00:00:00+00,App,,,,,,,,,,,,,,,,,,,223700.61083984372,2069.9887844167565,"{'lng': -80.84985742657278, 'lat': 35.21856863946002}",35.21856863946002,-80.84985742657278
5683,571387,1989-042,,Conditional Oil Storage,I-2,,no,,,,,,,,,,,,,,,,,,1989/06/19 00:00:00+00,App,,,,,,,,,,,,,,,,,,,38629.975646972656,946.5102513789653,"{'lng': -80.7991429222702, 'lat': 35.199149471292976}",35.199149471292976,-80.7991429222702
5684,571388,2005-051,The Charlotte-Mecklenburg Planning Commission,I-2,TOD-M,NC,no,,,1.2214,0.82,CMUD,CMUD,YES,102,17,,Central,Neely_Cheryl,Thilo_Dan,Manes_Tim,YES, ,2004/10/28 00:00:00+00,2005/05/16 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,53208.186767578125,1213.7968850206942,"{'lng': -80.85661121043789, 'lat': 35.21659780836092}",35.21659780836092,-80.85661121043789
5685,571389,2006-035,Charlotte-Mecklenburg Planning Commission,O-2,B-1,NC,no,,,,83.0,CMUD,CMUD,YES,88,,,Central,Neely_Cheryl,Howard_John,Howard_John,YES,,2005/12/07 00:00:00+00,2006/04/17 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,9309.139404296877,451.3442552809318,"{'lng': -80.86026052084328, 'lat': 35.24134151724277}",35.24134151724277,-80.86026052084328
5686,571390,2004-025,"Ivy Hall Foundation, Doris Robinson Asbury",R-4,INST(CD),CD,no,,,3.4946,3.45, , ,YES,69,235,,Northeast,Cornett_Kathy,Dixon_Bridget,Keplinger_Tammie,YES, ,2003/11/24 00:00:00+00,2004/04/19 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2004/2004-025%20approved%20site%20plan.pdf,,,,,,,,,,,,,,,,,,152224.28399658206,1691.5901465512416,"{'lng': -80.84449794120702, 'lat': 35.28317040259828}",35.28317040259828,-80.84449794120702
5687,571391,1994-012(C),,R-12MF(CD),R-3(CD),,no,,,,,,,,,,,,,,,,,,1994/04/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,711845.4931640625,3324.4802052063337,"{'lng': -80.88808630933241, 'lat': 35.34242522135866}",35.34242522135866,-80.88808630933241
5688,571392,2016-145,"Bowman Real Estate, LLC",R-8MF(CD),O-1,NC,no,none,NO,1.18,1.18,CMUD,CMUD,YES,42,,Wedge,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,,,2016/09/26 00:00:00+00,,Wd,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2016Petitions/Pages/2016-145.aspx,,,,,,,,,,,,,,,,,,65880.8076171875,1134.4616321260264,"{'lng': -80.77606919593636, 'lat': 35.35030121155848}",35.35030121155848,-80.77606919593636
5689,571393,1989-034(C),,R-9(CD),R-9(CD),,SPA,,,,,,,,,,,,,,,,,,1989/11/06 00:00:00+00,App,,,,,,,,,,,,,,,,,,,2675063.480163574,6678.2884185271205,"{'lng': -80.79751477648831, 'lat': 35.040478070096476}",35.040478070096476,-80.79751477648831
5690,571394,2000-056,,B-1,MUDD-O,,no,,,,,,,,,,,,,,,,,,2000/10/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,37513.94104003906,850.0649764098271,"{'lng': -80.80449760438299, 'lat': 35.24731999223212}",35.24731999223212,-80.80449760438299
5691,571395,2009-081,Charlotte Douglas International Airport,R-3,I-2,NC,no,,,2.84,2.84,CMUD,CMUD,NO,108,498,Industrial Activity Center,Southwest,Gonzalez_Alberto,Goodwin_Alan,Fortune_Solomon,YES,,2009/09/14 00:00:00+00,2010/01/19 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2009Petitions/Pages/2009-081.aspx,,Ind,,,,,,,,,,,,,,,,21841.32550048828,785.1072548729048,"{'lng': -80.95724916715035, 'lat': 35.1898734294058}",35.1898734294058,-80.95724916715035
5692,571396,1990-045,,R-6MF,R-6,,no,,,,,,,,,,,,,,,,,,1990/06/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,1780354.774353027,5649.632085210339,"{'lng': -80.82849274300725, 'lat': 35.24178135886617}",35.24178135886617,-80.82849274300725
5693,571397,2006-160,"Heroldton Partners, LLC",UR-2(CD),UR-2(CD),CD,SPA,,,4.51,4.51,CMUD,CMUD,YES,124,89,,South,Main_Kent,Howard_John,Sanders_Sonja,YES,Yes,2006/09/08 00:00:00+00,2007/01/16 00:00:00+00,App, ,,Resid5,,,,,,,,,,,,,,,,218025.35302734372,1950.0339384314152,"{'lng': -80.80663397153181, 'lat': 35.188083439541714}",35.188083439541714,-80.80663397153181
5694,571398,2017-122,Victory Christian Center,INST,I-1,NC,no,none,NO,4.42,4.42,CMUD,CMUD,NO,148,,Corridor,South,Main_Kent,Grant Meacci,John Kinley,,,2017/07/18 00:00:00+00,2017/10/16 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2017Petitions/Pages/2017-122.aspx,,Ind,,,,,,,,,,,,,,,,226534.69451904297,1907.5036024487192,"{'lng': -80.89160663378415, 'lat': 35.12921828173044}",35.12921828173044,-80.89160663378415
5695,571399,2012-103,"Kenneth Lin, Jon Branham",B-1,TOD-MO,CD,no,None,NO,0.11,0.19,CMUD,CMUD,YES,89,,Wedge,East,Osborne_Alysia,Jones_Michelle,Lyte-Graham_Claire,,,2012/09/24 00:00:00+00,2013/03/18 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2012_Petitions/Pages/2012-103.aspx,NO,TOD-M,,,,,,,,,,,,,,,,6124.329528808594,413.04952300893507,"{'lng': -80.80596158662865, 'lat': 35.24656398696574}",35.24656398696574,-80.80596158662865
5696,571400,2008-046,City of Charlotte,R-4,I-2,NC,no,,,324.42,324.42,CMUD,CMUD,YES,"109,110",155,Wedge,Central,Main_Kent,Dhindaw_Jaya,Manes_Tim,YES,,2008/01/17 00:00:00+00,2008/05/19 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,9112119.14428711,12234.50658615125,"{'lng': -80.90424741942819, 'lat': 35.19329137773885}",35.19329137773885,-80.90424741942819
5697,571401,1996-030(C),,R-15MF(CD),R-3,,no,,,,,,,,,,,,,,,,,,1996/10/08 00:00:00+00,App,,,,,,,,,,,,,,,,,,,246433.56671142575,2286.09418173477,"{'lng': -80.65691382534938, 'lat': 35.243268069718816}",35.243268069718816,-80.65691382534938
5698,571402,1987-021(C),,,R-9MF(CD),,SPA,,,,,,,,,,,,,,,,,,1987/06/15 00:00:00+00,,,,,,,,,,,,,,,,,,,,1879589.748046875,6010.116897092499,"{'lng': -80.72752994118468, 'lat': 35.16395971941915}",35.16395971941915,-80.72752994118468
5699,571403,2002-036,,R-5,UR-1,,no,,,,,,,,,,,,,,,,,,2002/05/20 00:00:00+00,App,,,,,,,,,,,,,,,,,,,19004.304260253903,550.8702081681297,"{'lng': -80.80018623366972, 'lat': 35.24811003247353}",35.24811003247353,-80.80018623366972
5700,571404,1989-047(C),,R-15MF(CD),R-15MF(CD),,SPA,,,,,,,,,,,,,,,,,,1989/12/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,621565.694519043,4023.887397339144,"{'lng': -80.73335941717224, 'lat': 35.263013112764845}",35.263013112764845,-80.73335941717224
5701,571405,1988-072,,I-1,B-1,,no,,,,,,,,,,,,,,,,,,1988/10/17 00:00:00+00,App,,,,,,,,,,,,,,,,,,,377512.2939453125,3402.001353721562,"{'lng': -80.87957426632808, 'lat': 35.2246284228797}",35.2246284228797,-80.87957426632808
5702,571406,2003-035,,"R-5, I-1",UR-2,,no,,,,,,,,,,,,,,,,,,2003/10/20 00:00:00+00,App,,,,2005001; 2005036,1/3/2005; 4/26/2005,"Wesley Heights Community Assoc., Inc.","amend sq. footage of some townhomes, decrease # of single fam. lots from 4 to 3 and increase lot widths from 40 to 50 ft.; remove req. for 6-ft. wide sidewalk along Summit Ave. (5-foot wdiewalk installed by City is sufficient)",,,,,,,,,,,,75126.05126953125,1131.304550946822,"{'lng': -80.86032383119907, 'lat': 35.23242645543213}",35.23242645543213,-80.86032383119907
5703,571407,2019-102,City of Charlotte,TOD-CC,TOD-UC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,110,,Corridor,East,Scott Correll,Grant Meacci,Claire Lyte-Graham,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,229718.02935791016,2646.037816647491,"{'lng': -80.87042142803627, 'lat': 35.19909652084978}",35.19909652084978,-80.87042142803627
5704,571408,2019-117,"Montana Drive OZ Fund, LLC",I-1,I-1(CD),CD,no,none,NO,11.51,11.51,CMUD,CMUD,YES,80,,Wedge,North,Charlotte Lamb,Grant Meacci,Michael Russell,,,2019/08/26 12:42:46+00,,Wd,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-117.aspx,,,,,,,,,,,,,,,,,,202312.7755126953,2168.7554536246926,"{'lng': -80.8717714591579, 'lat': 35.2655874804378}",35.2655874804378,-80.8717714591579
5705,571409,1987-095,,R-6MF,B-1(CD),,no,,,,,,,,,,,,,,,,,,1988/01/19 00:00:00+00,App,,,,,,,,,,,,,,,,,,,77083.52716064452,1180.3158940228695,"{'lng': -80.88136122504811, 'lat': 35.26619151776829}",35.26619151776829,-80.88136122504811
5706,571410,2001-093,,R-3,R-4(CD),,no,,,,,,,,,,,,,,,,,,2001/10/17 00:00:00+00,App,,,,,,,,,,,,,,,,,,,431821.5828857422,3712.3669658285066,"{'lng': -80.72747664505181, 'lat': 35.25054684023189}",35.25054684023189,-80.72747664505181
5707,571411,2004-045,Mecklenburg County,R-3,I-2(CD),CD,no,,,2.3419,5.0,CMUD,PRV,NO,98,281,,East,Mccullough_Melony,Howard_John,Drake_Tom,YES, ,2004/01/27 00:00:00+00,2004/05/17 00:00:00+00,App,http://ww.charmeck.org/Planning/Rezoning/2004/2004-044%20approved%20site%20plan.pdf,,,,,,,,,,,,,,,,,,102015.95782470703,1727.2343585877866,"{'lng': -80.6963712729532, 'lat': 35.219000653952875}",35.219000653952875,-80.6963712729532
5708,571412,2019-102,City of Charlotte,I-2,TOD-UC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,110,,Corridor,East,Scott Correll,Grant Meacci,Claire Lyte-Graham,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,47064.64611816406,864.227484817623,"{'lng': -80.86641714019882, 'lat': 35.21083392737008}",35.21083392737008,-80.86641714019882
5709,571413,2019-102,City of Charlotte,I-2,TOD-CC,NC,,none,,1772.0,1772.0,,,,134,,,,,,,,,2019/07/17 08:20:45+00,2019/11/18 08:21:04+00,,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,1153943.0004272459,10511.098895660574,"{'lng': -80.87785643524411, 'lat': 35.15831327569644}",35.15831327569644,-80.87785643524411
5710,571414,2007-052,The Ghazi Company,B-1(CD),CC,CD,no,,,13.07,13.07,CMUD,CMUD,YES,127,163,Wedge,Southwest,Main_Kent,Vincent_Kourtnie,Lyte-Graham_Claire,YES,,2007/01/22 00:00:00+00,2007/12/17 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,457845.8942260742,3353.628210457244,"{'lng': -80.90343936868608, 'lat': 35.16913373101195}",35.16913373101195,-80.90343936868608
5711,571415,1991-034,,BP,B-1(CD),,no,,,,,,,,,,,,,,,,,,1991/07/15 00:00:00+00,App,,,,,,,,,,,,,,,,,,,554254.7630615234,3252.1470345963485,"{'lng': -80.92095298468402, 'lat': 35.18827646594763}",35.18827646594763,-80.92095298468402
5712,571416,2008-069,Charlotte Douglas Airport,R-3,I-2,NC,no,,,,,,,,,,Center,Southwest,Alberto Gonzalez,Alan Goodwin,Tammy Keplinger,YES,,2008/02/04 00:00:00+00,2008/07/21 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,4532511.291320802,13553.861070515113,"{'lng': -80.93740419533988, 'lat': 35.1880107107068}",35.1880107107068,-80.93740419533988
5713,571417,2019-102,City of Charlotte,B-2,TOD-NC,NC,no,HD,NO,1772.0,1772.0,CMUD,CMUD,YES,111,,Corridor,East,Scott Correll,Grant Meacci,Claire Lyte-Graham,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,15985.488037109375,508.5789009050477,"{'lng': -80.85865367137033, 'lat': 35.20872488133857}",35.20872488133857,-80.85865367137033
5714,571418,1986-005(C),,,R-9(CD),, ,,,,,,,,,,,,,,,,,,1986/06/16 00:00:00+00,,,,,,,,,,,,,,,,,,,,5575697.555236816,13126.299795403389,"{'lng': -80.8124566676558, 'lat': 35.02552241489275}",35.02552241489275,-80.8124566676558
5715,571419,2019-102,City of Charlotte,I-1,TOD-UC,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,89,,Corridor,East,Travis Johnson,Grant Meacci,Will Linville,,,2019/07/17 08:36:06+00,2019/11/18 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,8522.09228515625,441.65425187544366,"{'lng': -80.79944725636834, 'lat': 35.25302523929242}",35.25302523929242,-80.79944725636834
5716,571420,2019-102,City of Charlotte,O-2,TOD-TR,NC,no,none,NO,1772.0,1772.0,CMUD,CMUD,YES,110,,Corridor,Central,Scott Correll,Grant Meacci,Claire Lyte-Graham,,,2019/07/17 08:20:45+00,2019/11/18 08:21:04+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-102.aspx,,,,,,,,,,,,,,,,,,21087.95562744141,705.4825545288838,"{'lng': -80.87250911919001, 'lat': 35.19307932133847}",35.19307932133847,-80.87250911919001
5717,571421,1987-031(C),,,I-1(CD),, ,,,,,,,,,,,,,,,,,,1987/07/20 00:00:00+00,,,,,,,,,,,,,,,,,,,,188076.03131103519,2305.425416715086,"{'lng': -80.98894250912787, 'lat': 35.24311648551229}",35.24311648551229,-80.98894250912787
5718,571422,1989-018,,R-12MF(CD),R-12MF(CD),,SPA,,,,,,,,,,,,,,,,,,1989/04/17 00:00:00+00,App,,,,,,,,,,,,,,,,,,,175136.57592773438,2318.648236504783,"{'lng': -80.79159834957896, 'lat': 35.158476138000054}",35.158476138000054,-80.79159834957896
5719,571423,1990-038,,R-12,R-12MF(CD),,no,,,,,,,,,,,,,,,,,,1990/06/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,65380.47033691406,1031.230969532772,"{'lng': -80.76540168847508, 'lat': 35.27319775934645}",35.27319775934645,-80.76540168847508
5720,571424,1999-061B,,R-22MF,R-12MF,,no,,,,,,,,,,,,,,,,,,1999/06/21 00:00:00+00,App,,,,,,,,,,,,,,,,,,,135234.80926513672,2149.614752896636,"{'lng': -80.79205692440938, 'lat': 35.21492145258898}",35.21492145258898,-80.79205692440938
5721,571425,1986-043,,,B-1(CD),,SPA,,,,,,,,,,,,,,,,,,1986/05/19 00:00:00+00,,,,,,,,,,,,,,,,,,,,431057.6307373047,2912.7366864388646,"{'lng': -80.7971044515897, 'lat': 35.191528010466854}",35.191528010466854,-80.7971044515897
5722,571426,1995-038,,R-4,I-1(CD),,no,,,,,,,,,,,,,,,,,,1995/06/19 00:00:00+00,App,,,,,,,,,,,,,,,,,,,115602.74487304688,1441.5212769290774,"{'lng': -80.84406311200355, 'lat': 35.28424904114136}",35.28424904114136,-80.84406311200355
5723,571427,1985-037,,,UMUD,, ,,,,,,,,,,,,,,,,,,1985/06/17 00:00:00+00,,,,,,,,,,,,,,,,,,,,230868.2671508789,2531.704097536319,"{'lng': -80.84993019432419, 'lat': 35.23154470861548}",35.23154470861548,-80.84993019432419
5724,571428,1991-062,,"O-6, B-1(CD), B-2, I-3",UR-C,,no,,,,,,,,,,,,,,,,,,1991/11/18 00:00:00+00,App,,,,,,,,,,,,,,,,,,,43732.09033203125,851.2508572707933,"{'lng': -80.83492487484787, 'lat': 35.222501536679026}",35.222501536679026,-80.83492487484787
5725,571429,1985-060(C),,,R-15(CD),, ,,,,,,,,,,,,,,,,,,1986/03/17 00:00:00+00,,,,,,,,,,,,,,,,,,,,2530380.789489746,12085.435191744367,"{'lng': -80.93808070433069, 'lat': 35.151381276598}",35.151381276598,-80.93808070433069
5726,571430,2019-142,Kennedy Howard,B-1,MUDD-O,CD,no,none,NO,0.268,0.268,CMUD,CMUD,YES,87,,Wedge,West,Alberto Gonzalez,Grant Meacci,Lisa Arnold,,,2019/09/17 11:14:11+00,2020/03/16 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-142.aspx,,,,,,,,,,,,,,,,,,17821.966674804688,588.8622424811686,"{'lng': -80.88081144188565, 'lat': 35.24302865228558}",35.24302865228558,-80.88081144188565
5727,571431,2016-128,"MT Island Promenade, LLC",BD(CD),NS,CD,SPA,LLW-PA,NO,125.13,125.13,CMUD,CMUD,YES,49,,Mixed Use Activity Center,Northwest,Gonzalez_Alberto,Grant Meacci,Lyte-Graham_Claire,,,2016/07/25 00:00:00+00,2017/01/17 00:00:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2016Petitions/Pages/2016-128.aspx,,,,,,,,,,,,,,,,,,90729.974609375,1257.3607180778758,"{'lng': -80.94095166922402, 'lat': 35.324299063140266}",35.324299063140266,-80.94095166922402
5728,571432,2002-082,,R-3,R-4,,no,,,,,,,,,,,,,,,,,,2002/09/17 00:00:00+00,App,,,,,,,,,,,,,,,,,,,445769.44287109375,4332.7184430882035,"{'lng': -80.78551925083882, 'lat': 35.359026555129894}",35.359026555129894,-80.78551925083882
5729,571433,2019-146,"ALB Architecture, PA",R-8,UR-1(CD),CD,no,none,NO,0.17,0.17,CMUD,CMUD,YES,"88, 89",,Corridor,,Charlotte Lamb,,,,,2019/09/24 11:35:46+00,2020/07/20 00:00:00+00,App,https://charlottenc.gov/planning/Rezoning/RezoningPetitions/2019Petitions/Pages/2019-146.aspx,,,,,,,,,,,,,,,,,,5479.443237304688,297.363666620029,"{'lng': -80.82183158225438, 'lat': 35.23493889407455}",35.23493889407455,-80.82183158225438
5730,571434,1993-042,,B-1,NS,,no,,,,,,,,,,,,,,,,,,1993/09/22 00:00:00+00,App,,,,,,,,,,,,,,,,,,,27356.71124267578,703.7682514709076,"{'lng': -80.81779339312841, 'lat': 35.212624521887385}",35.212624521887385,-80.81779339312841
5731,571435,1994-024(C),,R-3,R-8MF(CD),,no,,,,,,,,,,,,,,,,,,1994/10/17 00:00:00+00,App,,,,2006035,9/19/2006,McAdams-Norman Properties,minor change in site layout,,,,,,,,,,,,176153.25018310547,2328.459953910514,"{'lng': -80.97437864427538, 'lat': 35.114126625982834}",35.114126625982834,-80.97437864427538
5732,571436,2004-078,Scott Patterson / Mondrian Enterprises Inc.,R-5,UR-1,NC,no,,,0.4228,0.25,CMUD,CMUD,YES,89,39,,Central,Neely_Cheryl, ,Sanders_Sonja,YES, ,2004/04/26 00:00:00+00,2004/09/20 00:00:00+00,App, ,,,,,,,,,,,,,,,,,,18420.90686035156,612.5887295138632,"{'lng': -80.80289994051273, 'lat': 35.24087976317936}",35.24087976317936,-80.80289994051273
5733,571437,2018-047,"University of North Carolina at Charlotte, Inc ",TOD-M(O),TOD-M(O),CD,SPA,none,NO,4.42,4.42,CMUD,CMUD,YES,58,,Corridor,East,Mandy Rosen,Monica Holmes,Sonja Sanders,,,2018/03/22 00:00:00+00,2018/08/27 10:44:00+00,App,http://charlottenc.gov/planning/Rezoning/RezoningPetitions/2018Petitions/Pages/2018-047.aspx,,,,,,,,,,,,,,,,,,2889.4014282226562,245.2398253637619,"{'lng': -80.74431063985284, 'lat': 35.31111815049784}",35.31111815049784,-80.74431063985284
